BioSample,refGenome,Organism,lat,long
SAMEA6816063,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816064,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816065,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816066,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816067,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816068,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816069,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816070,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816071,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816072,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816073,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816074,GCA_013435755.1,Amphilophus_viridis,NA,NA
SAMEA6816075,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816076,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816077,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816078,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816079,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816080,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816081,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816082,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816083,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816084,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816085,GCA_013435755.1,Amphilophus_sagittae,NA,NA
SAMEA6816086,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816087,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816088,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816089,GCA_013435755.1,Amphilophus_spp,NA,NA
SAMEA6816090,GCA_013435755.1,Amphilophus_sagittae,NA,NA
SAMEA6816091,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816092,GCA_013435755.1,Amphilophus_sagittae,NA,NA
SAMEA6816093,GCA_013435755.1,Amphilophus_sagittae,NA,NA
SAMEA6816094,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816095,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816096,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816097,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816098,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816099,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816100,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816101,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816102,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816103,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816104,GCA_013435755.1,Amphilophus_xiloaensis,NA,NA
SAMEA6816105,GCA_013435755.1,Amphilophus_sagittae,NA,NA
SAMEA6816106,GCA_013435755.1,Amphilophus_sagittae,NA,NA
SAMEA7230442,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230443,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230444,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230445,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230446,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230447,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230448,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230449,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230450,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230451,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230452,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230453,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230454,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230455,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230456,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230457,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230458,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230459,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230460,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230461,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230462,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230463,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230464,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230465,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230466,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230467,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230468,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230469,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230470,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230471,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230472,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230473,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230474,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230475,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230476,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230477,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230478,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230479,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230480,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230481,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230482,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230483,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230484,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230485,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230486,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230487,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230488,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230489,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230490,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230491,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230492,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230493,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230494,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230495,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230496,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230497,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230498,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230499,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230500,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230501,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230502,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230503,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230504,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230505,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230506,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230507,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230508,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230509,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230510,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230511,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230512,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230513,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230514,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230515,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230516,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230517,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230518,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230519,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230520,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230521,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230522,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230523,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230524,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230525,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230526,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230527,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230528,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230529,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230530,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230531,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230532,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230533,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230534,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230535,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230536,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230537,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230538,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230539,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230540,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230541,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230542,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230543,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230544,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230545,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230546,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230547,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230548,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230549,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230550,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230551,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230552,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230553,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230554,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230555,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230556,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230557,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230558,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230559,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230560,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMEA7230561,GCF_000633615.1,Poecilia_reticulata,NA,NA
SAMN01055121,GCF_000337955.1,Falco_cherrug,NA,NA
SAMN02143031,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439805,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439806,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439807,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439808,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439809,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439810,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439811,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439812,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439813,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439814,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439815,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439816,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439817,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439818,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439819,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439820,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439821,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439822,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439823,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439824,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439825,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439826,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439827,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439828,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439829,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439830,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439831,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439832,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439833,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02439834,GCF_000738735.5,Corvus_cornix,NA,NA
SAMN02743818,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743819,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743820,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743821,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743822,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743823,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743824,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743825,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743826,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743827,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743828,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743829,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743830,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743831,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743832,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743833,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743834,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743835,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743836,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743837,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743838,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743839,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743840,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743841,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743842,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743843,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743844,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743845,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743846,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743847,GCF_000738735.5,Corvus_corone_corone,NA,NA
SAMN02743848,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMN02743849,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMN02743850,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMN02743851,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMN02743852,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMN02843222,GCF_000738735.5,Corvus_frugilegus,NA,NA
SAMN02843223,GCF_000738735.5,Corvus_frugilegus,NA,NA
SAMN02843224,GCF_000738735.5,Coloeus_monedula,NA,NA
SAMN02843225,GCF_000738735.5,Coloeus_monedula,NA,NA
SAMN03024475,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024476,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024477,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024478,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024479,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024480,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024481,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024482,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024483,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024484,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024485,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024486,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024487,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024488,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024489,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024490,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024491,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024492,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024493,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024494,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024495,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024496,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024497,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024498,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024499,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024500,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024501,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024502,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024503,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03024504,GCF_000372685.2,Astyanax_aeneus,NA,NA
SAMN03333188,GCF_001522545.3,Parus_major,NA,NA
SAMN03333189,GCF_001522545.3,Parus_major,NA,NA
SAMN03333190,GCF_001522545.3,Parus_major,NA,NA
SAMN03333191,GCF_001522545.3,Parus_major,NA,NA
SAMN03333192,GCF_001522545.3,Parus_major,NA,NA
SAMN03333193,GCF_001522545.3,Parus_major,NA,NA
SAMN03333194,GCF_001522545.3,Parus_major,NA,NA
SAMN03333195,GCF_001522545.3,Parus_major,NA,NA
SAMN03333196,GCF_001522545.3,Parus_major,NA,NA
SAMN03333197,GCF_001522545.3,Parus_major,NA,NA
SAMN03333198,GCF_001522545.3,Parus_major,NA,NA
SAMN03333199,GCF_001522545.3,Parus_major,NA,NA
SAMN03333200,GCF_001522545.3,Parus_major,NA,NA
SAMN03333201,GCF_001522545.3,Parus_major,NA,NA
SAMN03333202,GCF_001522545.3,Parus_major,NA,NA
SAMN03333203,GCF_001522545.3,Parus_major,NA,NA
SAMN03333204,GCF_001522545.3,Parus_major,NA,NA
SAMN03333205,GCF_001522545.3,Parus_major,NA,NA
SAMN03333206,GCF_001522545.3,Parus_major,NA,NA
SAMN03333207,GCF_001522545.3,Parus_major,NA,NA
SAMN03333208,GCF_001522545.3,Parus_major,NA,NA
SAMN03333209,GCF_001522545.3,Parus_major,NA,NA
SAMN03333210,GCF_001522545.3,Parus_major,NA,NA
SAMN03333211,GCF_001522545.3,Parus_major,NA,NA
SAMN03333212,GCF_001522545.3,Parus_major,NA,NA
SAMN03333213,GCF_001522545.3,Parus_major,NA,NA
SAMN03333214,GCF_001522545.3,Parus_major,NA,NA
SAMN03333215,GCF_001522545.3,Parus_major,NA,NA
SAMN03333216,GCF_001522545.3,Parus_major,NA,NA
SAMN03333217,GCF_001522545.3,Parus_major,NA,NA
SAMN03333218,GCF_001522545.3,Parus_major,NA,NA
SAMN03333219,GCF_001522545.3,Parus_major,NA,NA
SAMN03421314,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421315,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421316,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421317,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421318,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421319,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421320,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421321,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421322,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421323,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421324,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421325,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421326,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421327,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03421328,GCF_000372685.2,Astyanax_aeneus,NA,NA
SAMN03568550,GCF_000485575.1,Poecilia_formosa,23.277067184448242,-98.93858337402344
SAMN03568550,GCF_000633615.1,Poecilia_formosa,23.277067184448242,-98.93858337402344
SAMN03568551,GCF_000485575.1,Poecilia_formosa,22.812299728393555,-99.01249694824219
SAMN03568551,GCF_000633615.1,Poecilia_formosa,22.812299728393555,-99.01249694824219
SAMN03568552,GCF_000485575.1,Poecilia_formosa,22.390417098999023,-97.93046569824219
SAMN03568552,GCF_000633615.1,Poecilia_formosa,22.390417098999023,-97.93046569824219
SAMN03568553,GCF_000485575.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568553,GCF_000633615.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568554,GCF_000485575.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568554,GCF_000633615.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568555,GCF_000485575.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568555,GCF_000633615.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568556,GCF_000485575.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568556,GCF_000633615.1,Poecilia_formosa,21.939382553100586,-98.88826751708984
SAMN03568557,GCF_000485575.1,Poecilia_formosa,24.047466278076172,-98.371063232421875
SAMN03568557,GCF_000633615.1,Poecilia_formosa,24.047466278076172,-98.371063232421875
SAMN03568558,GCF_000485575.1,Poecilia_formosa,25.899669647216797,-97.47949981689453
SAMN03568558,GCF_000633615.1,Poecilia_formosa,25.899669647216797,-97.47949981689453
SAMN03568559,GCF_000485575.1,Poecilia_formosa,24.043222427368164,-98.9044189453125
SAMN03568559,GCF_000633615.1,Poecilia_formosa,24.043222427368164,-98.9044189453125
SAMN03568562,GCF_000485575.1,Poecilia_formosa,22.841699600219727,-99.02595520019531
SAMN03568562,GCF_000633615.1,Poecilia_formosa,22.841699600219727,-99.02595520019531
SAMN03568563,GCF_000485575.1,Poecilia_formosa,25.98590087890625,-97.53160095214844
SAMN03568563,GCF_000633615.1,Poecilia_formosa,25.98590087890625,-97.53160095214844
SAMN03568565,GCF_000485575.1,Poecilia_formosa,24.047466278076172,-98.371063232421875
SAMN03568565,GCF_000633615.1,Poecilia_formosa,24.047466278076172,-98.371063232421875
SAMN03568566,GCF_000485575.1,Poecilia_formosa,22.724590301513672,-98.86905670166016
SAMN03568566,GCF_000633615.1,Poecilia_formosa,22.724590301513672,-98.86905670166016
SAMN03568567,GCF_000485575.1,Poecilia_formosa,22.812299728393555,-99.01249694824219
SAMN03568567,GCF_000633615.1,Poecilia_formosa,22.812299728393555,-99.01249694824219
SAMN03568568,GCF_000485575.1,Poecilia_formosa,29.857999801635742,-97.86419677734375
SAMN03568568,GCF_000633615.1,Poecilia_formosa,29.857999801635742,-97.86419677734375
SAMN03734634,GCF_000372685.2,Astyanax_mexicanus,NA,NA
SAMN03734669,GCF_000372685.2,Gymnocorymbus_ternetzi,NA,NA
SAMN04296347,GCF_001522545.3,Parus_major,48.060001373291016,15.90999984741211
SAMN04296348,GCF_001522545.3,Parus_major,51.15999984741211,4.289999961853027
SAMN04296349,GCF_001522545.3,Parus_major,52.2400016784668,-0.14000000059604645
SAMN04296350,GCF_001522545.3,Parus_major,42.220001220703125,8.449999809265137
SAMN04296351,GCF_001522545.3,Parus_major,49.31999969482422,17.040000915527344
SAMN04296352,GCF_001522545.3,Parus_major,58.06999969482422,25.049999237060547
SAMN04296353,GCF_001522545.3,Parus_major,58.06999969482422,25.049999237060547
SAMN04296354,GCF_001522545.3,Parus_major,65,25.299999237060547
SAMN04296355,GCF_001522545.3,Parus_major,43.400001525878906,3.4000000953674316
SAMN04296356,GCF_001522545.3,Parus_major,43.369998931884766,3.5199999809265137
SAMN04296357,GCF_001522545.3,Parus_major,43.400001525878906,3.4000000953674316
SAMN04296358,GCF_001522545.3,Parus_major,47.9900016784668,11.350000381469727
SAMN04296359,GCF_001522545.3,Parus_major,47.43000030517578,19.100000381469727
SAMN04296360,GCF_001522545.3,Parus_major,69.19999694824219,19.34000015258789
SAMN04296361,GCF_001522545.3,Parus_major,50.060001373291016,20.25
SAMN04296362,GCF_001522545.3,Parus_major,56.08000183105469,-4.369999885559082
SAMN04296363,GCF_001522545.3,Parus_major,38.439998626708984,-0.33000001311302185
SAMN04296364,GCF_001522545.3,Parus_major,38.38999938964844,-0.3199999928474426
SAMN04296365,GCF_001522545.3,Parus_major,57.04999923706055,18.18000030517578
SAMN04296366,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296367,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296368,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296369,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296370,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296371,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296372,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296373,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296374,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296375,GCF_001522545.3,Parus_major,51.77000045776367,-1.340000033378601
SAMN04296376,GCF_001522545.3,Parus_major,NA,NA
SAMN04419253,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419254,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419255,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419256,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419257,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419258,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419259,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04419260,GCF_000708225.1,Nipponia_nippon,NA,NA
SAMN04432132,GCF_000687185.1,Egretta_garzetta,NA,NA
